Country Name;Country Code;Indicator Name;Indicator Code;Attribute;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;Common Reference Period;
Brazil;223;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.11251333333333E-08;2.24421833333333E-08;4.50063083333333E-08;1.05777208333333E-07;3.089985E-07;1.00730408333333E-06;2.48947833333333E-06;8.17386E-06;5.95966916666667E-05;0.0009122615;0.0278032954166667;0.14813225;1.55829505833333;31.5925746666667;687.419166666667;1141.16416666667;1320.985;1412.48583333333;1457.61583333333;1528.43333333333;1636.09833333333;1748.01333333333;1895.72333333333;2174.6775;2318.145;2477.39083333333;2581.03416666667;2675.01666666667;2826.92;2965.10083333333;3114.50416666667;3321.19416666667;3500.65666666667;3717.84916666667;3953.1575;4310.12;4686.78691666667;4848.31083333333;5025.99416666667;1993M12;
Brazil;223;Consumer Price Index, All items;PCPI_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;;
Brazil;223;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;1993M12;;
Bulgaria;918;Transport;PCPIT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.99999999975;257.311980511667;2805.48836384007;3406.2136184613;3640.59994560372;4404.96809571177;4706.22654635407;4746.66580425761;4860.17891883157;5088.23669053182;5679.18434517131;6063.12163248214;6511.92583648883;7464.31469483519;7099.42892817669;7671.8020316727;8300.35190373392;8777.45057574848;8727.37395900709;8432.28108940481;7665.33727560209;7172.21274462582;7439.34207041303;7801.37952397426;1995A;
Bulgaria;918;Transport;PCPIT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;;
Bulgaria;918;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.000000000167;186.508194818667;1855.35868830602;2245.39738169778;2383.56915964557;2468.50041573289;2843.77890186223;3139.24049687511;3121.74241494396;3263.81725294899;3432.48056749288;3456.32004162511;3454.43003527649;3390.49041524274;3212.68530520858;3187.39698758359;3157.46667479286;3133.54125030132;3133.17804793873;3023.32719689445;2928.43473258806;2820.32086459655;2745.54835682107;2815.43981316757;1995A;
Bulgaria;918;Communication;PCPIEC_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;;
Bulgaria;918;Recreation and culture;PCPIR_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.000000000167;205.842712396;1814.02569878772;2610.38364896748;2910.13976474678;3179.32347715545;3450.68957534895;3544.97294014;3602.66313711705;3669.32786473495;3753.60562973739;3824.52560337206;4033.32287023113;4219.45327106018;4464.2007550928;4553.72835128748;4466.59123539743;4350.89932233625;4290.83556516853;4258.80594185714;4377.66793922227;4354.88393138601;4245.76064626977;4392.94189169086;1995A;
Bulgaria;918;Recreation and culture;PCPIR_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;;
Bulgaria;918;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9999999999167;158.24144808175;1538.7616042509;3749.33818916962;4537.78661026405;5473.06690025413;6921.27780052789;7366.23878591825;7782.66442647906;8159.3926132679;8667.87230056116;9301.7157098893;9993.67661588388;11356.6923167415;13063.0598558279;13804.9964232942;14170.0869093871;15055.8359287132;15508.4088809555;15770.7402036526;16193.3744321342;16627.7336198618;17368.2001348534;17896.9044982261;1995A;
Bulgaria;918;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;1995A;;
Lithuania;946;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous year;PCPIFBT_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.2790000345982;30.083195340199;19.1103607402973;13.5201380376449;16.1587927268011;2.6068401738888;-9.5361711628308;-0.534508220426581;1.56361694512552;3.33911567248018;3.06163084149118;0.0797389826640269;-0.468387661540341;5.42085096247963;15.1662063112036;15.010790084688;11.1203732015396;1.03385850564307;3.5571579522736;2.89444334132752;3.65541066698455;1.97346376547844;3.76873667315527;10.6499582409217;3.49364624664422;;
Lithuania;946;Clothing and footwear, Percentage change, Previous period;PCPIA_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.1657805148606;32.1495336740836;20.0271404179612;7.74745399392245;3.88898009215178;2.27562599745091;-0.791508675332595;-4.20752009276663;-3.57565496405978;-2.71536654048825;-0.930772779172834;-1.76017618404861;-2.35128706733718;-4.9626707486229;-3.97671840347101;-8.28382944994322;-5.78095938083004;-1.16154186025699;0.857350290410782;1.06329886393087;-0.176202562638075;0.610066478055165;1.32696778414632;0.694026012667657;0.113348311405839;;
Lithuania;946;Recreation and culture, Percentage change, Previous period;PCPIR_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;126.205917898387;43.3127798903448;16.7048360013323;4.98368220867449;2.74395802001231;1.75319382400433;-1.62325835446273;-1.42618137262937;-0.693228007764148;-2.61531829861494;-2.68685401878732;-0.600207881330084;1.29016893044175;0.0912618231841627;1.45207896128199;1.37676594383546;-2.11296523672186;-1.4956751246396;0.789973840401922;1.08537114262446;0.430533162802885;2.9419952299522;5.49190327151634;3.00110397421626;2.66460811692471;;
France;132;Recreation and culture, Percentage change, Previous period;PCPIR_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.51611049542338;2.7234144778988;1.24726187042506;0.264857831399507;0.800153580341722;1.15870706270426;0.0640118082959235;-0.162561242690382;-0.789253488319503;-0.392067472076596;0.34936762933467;0.46597543176843;-0.462300911739094;-0.55566535415116;-0.963133393975063;-1.10139468829836;-1.56786539301991;-1.41286163945865;-1.40657042904822;-0.845867728147719;-1.01679020064331;0.174530222816929;-0.280421129483226;-0.330296601356127;0.169451910716375;1.00499162506979;0.272261503048509;0.767667459292235;;
France;132;Consumer Price Index, All items, Percentage change, Previous period;PCPI_PC_PP_PT;Value;;;;;;;1.89731421813171;3.05767065251234;15.2605258586176;5.81525587278051;4.13993575518429;2.4004610454632;5.33128007065639;4.99915289796851;3.211191702931;2.70310455873081;2.60200076636454;2.79177709435143;4.54320486402015;6.04596284173893;5.29964124562671;5.3975186559511;6.06300309718189;7.38060106398913;13.6493174728138;11.6859272493228;9.6254957815553;9.49455467190429;9.25055846724438;10.6467341716663;13.5625788483016;13.3144055680071;11.9784719523805;9.45954847235315;7.6738026224732;5.83109973854515;2.53852591781417;3.28889821400135;2.70081527508112;3.49830220700747;3.19428338029482;3.21340732409683;2.36376046269355;2.1044627712464;1.65551532926997;1.79648142095594;1.98288365089734;1.20394294026966;0.651126867833039;0.537141639134607;1.67595988720929;1.634780795496;1.9234122872706;2.09847219146923;2.14208964640242;1.74586936380481;1.67512449608728;1.48799805953858;2.81286194914788;0.0876204781574478;1.53112270420924;2.11159795174999;1.95419531613505;0.863715497861832;0.507758822937958;0.0375143805125383;0.183334861123832;1.03228275064675;1.85081508315495;;
Liberia;668;Clothing and footwear;PCPIA_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.9467894854498;23.6676002998146;24.7585374833984;28.7463673780688;31.2050442489513;33.0386142780123;34.1316882980262;35.8286651675937;41.8515852038871;47.6023228600188;55.0824490129447;70.2257260784494;89.9978071585902;2018M12;
Liberia;668;Clothing and footwear;PCPIA_IX;Reference Period;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;;
Liberia;668;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.022726042963;59.6405317172592;64.1740165575456;62.7942210919323;64.8796962646321;68.6064967624407;71.3466984109807;71.9040275598362;73.2905867287124;73.0227757350079;69.0878717753474;77.0670230180196;91.8250205189098;2018M12;
Liberia;668;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Reference Period;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;;
Bulgaria;918;Health, Percentage change, Previous period;PCPIM_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.3410903617208;1138.85103404669;33.1898700113267;8.61660248292906;18.3276518144701;28.8706346929079;28.5139779753754;5.19595807787461;0.689176321061327;8.99840095595586;5.40431929784732;3.28467733109513;4.59859931006966;3.55670972102666;3.17471261271998;2.33387131825407;1.10023773913659;-2.54698535961565;-3.39836967167115;-1.60036428353878;-0.158774039268973;0.216612982736497;0.245195533724509;;
Bulgaria;918;Health, Percentage change, Previous year;PCPIM_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.3410903617208;1138.85103404669;33.1898700113267;8.61660248292906;18.3276518144701;28.8706346929079;28.5139779753754;5.19595807787461;0.689176321061327;8.99840095595586;5.40431929784732;3.28467733109513;4.59859931006966;3.55670972102666;3.17471261271998;2.33387131825407;1.10023773913659;-2.54698535961565;-3.39836967167115;-1.60036428353878;-0.158774039268973;0.216612982736497;0.245195533724509;;
Luxembourg;137;Health;PCPIM_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.626385;76.2914041666667;77.0892958333333;77.6589466666667;78.3519366666667;87.494345;89.0297366666667;84.3796983333333;82.2956333333333;84.0427375;84.1408333333333;87.19;87.7383333333333;87.8183333333333;86.9425;87.9408333333333;98.1566666666667;98.92;99.6791666666667;100.011666666667;99.9991666666667;100.095833333333;101.578333333333;100.805833333333;2015A;
Luxembourg;137;Health;PCPIM_IX;Reference Period;;;;;;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;;
Lithuania;946;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8960327644915;25.0906746741769;33.1109455435005;43.1737284076571;50.7036034181952;56.3226910578516;59.2528361389626;65.4771997762355;69.325207979504;68.810772151754;66.50136698088;66.9944864691081;66.6371883036624;66.1491334156375;69.3990310926879;75.5392248261396;83.6134205571821;90.0373294424607;90.5042405625262;93.3224242151454;96.7215062564032;97.7798651397528;100.000028303491;103.624301227561;106.139775;109.327183333333;2015A;
Lithuania;946;Education;PCPIED_IX;Reference Period;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;;
Lithuania;946;Restaurants and hotels;PCPIRE_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.054147907159;30.1802214251481;41.4777149845477;46.3172149251312;51.7861548026307;54.6745719105934;56.0003543585409;55.9804403335513;56.9579161533625;57.7534440461041;57.9519929313939;58.9288702617242;60.9181566728759;63.4805323863668;69.3049108916501;80.4554895332375;86.1305449130354;85.4984901470777;87.3193516434785;90.5304258303959;92.777760956064;95.4808600711897;100.000403260357;105.676819491237;113.728875;120.98945;2015A;
Lithuania;946;Restaurants and hotels;PCPIRE_IX;Reference Period;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;2015A;;
Bulgaria;918;Clothing and footwear, Percentage change, Previous year;PCPIA_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9664886696667;1059.23605831829;15.4240081791458;-2.91717509692289;-4.04385749814572;0.306839275584492;-0.218697294202918;-2.21935199052811;0.460254889728177;0.881871261378814;3.48400583125541;7.00360549837993;10.2872764848131;3.9086543261894;-1.57309144297011;1.95819004010408;-0.243302157995717;-0.304959265484406;-1.13988920128903;0.626847299768872;-0.463012424099761;-1.39884418319644;-1.40500620378502;;
Liberia;668;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.8163024613178;23.0493067701318;26.7463093634615;33.5878079997856;35.8881316634166;36.5290928706887;38.0718560065403;40.242680712194;44.4627049702136;48.4527513894718;55.262373606143;64.1449096828329;88.7947941765684;2018M12;
Liberia;668;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;;
Lithuania;946;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period;PCPIFBT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.2790000345982;30.083195340199;19.1103607402973;13.5201380376449;16.1587927268011;2.6068401738888;-9.5361711628308;-0.534508220426581;1.56361694512552;3.33911567248018;3.06163084149118;0.0797389826640269;-0.468387661540341;5.42085096247963;15.1662063112036;15.010790084688;11.1203732015396;1.03385850564307;3.5571579522736;2.89444334132752;3.65541066698455;1.97346376547844;3.76873667315527;10.6499582409217;3.49364624664422;;
Lithuania;946;Transport, Percentage change, Previous period;PCPIT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.4221978341653;36.4824824220007;18.5685696957028;12.2997033628455;4.30435234504321;8.11473162846226;9.3104870286485;-3.36687654137119;-1.1793637197905;1.97106136491798;4.83594443229432;7.75928360008554;6.42426113481387;2.91948524535909;11.8378575715834;-1.34364397059381;5.85259902091639;8.0725;4.13186364092006;-0.774035475009191;-2.01668370768728;-7.14674416172758;-3.8406894153771;5.10235513229576;5.20132253979821;;
Lithuania;946;Miscellaneous goods and services, Percentage change, Previous year;PCPIO_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.8780243448614;26.4025413996835;22.9615407637017;3.03477229453445;3.46652471511413;3.84825149929914;0.326810731162102;-0.525219677922821;-0.693351396097409;-1.64409971776306;3.8816650605496;-0.0487254321896195;3.78400905120932;5.55045481667269;9.66635919105355;10.0252593962681;0.358371410975254;0.817500068125021;3.51809817393624;1.84434787038549;0.888315470771855;1.51736807686972;2.94906478168542;5.0925165701125;2.73611636187975;;
Liberia;668;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period;PCPIFBT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.32774382947493;3.77660021868954;12.7647032818049;10.5069196691104;10.2470405979116;3.68834874391264;6.14806883602564;10.3272177959701;4.85879342726291;12.0092578656402;25.1383244701313;17.2561158290947;;
Bulgaria;918;Restaurants and hotels, Percentage change, Previous year;PCPIRE_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.2738510078709;1022.72154554417;50.6222670465462;11.1926384201744;11.8380390932201;8.39121265280338;4.27737405578212;3.43302849891266;4.15076967713154;4.71063627503203;7.39093722345553;12.3463456166576;18.3280238718672;8.23230960649406;1.81995982115499;2.70902736737177;2.98487381439052;3.58584469910362;1.2339939746949;1.14980886907223;1.40503390537911;2.47986334453202;4.53855253830865;;
Liberia;668;Restaurants and hotels;PCPIRE_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1595523449899;19.7262354293219;20.4112625184699;34.1696765719915;42.1827286159908;43.3527609040661;44.223581240081;47.3315821156898;52.4527992119521;51.6380366392217;56.4927660254175;66.3120098282726;84.3997210100791;2018M12;
Liberia;668;Restaurants and hotels;PCPIRE_IX;Reference Period;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;2018M12;;
Liberia;668;Miscellaneous goods and services;PCPIO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.757499411108;33.3650822912506;36.1175121106912;39.2355670261468;41.0122284695978;40.9011071168874;42.5699757274096;45.4808942964533;53.0110302024764;55.8980491184441;60.8642430094969;72.4172178335304;90.5969803428381;2018M12;
